4.630245	1.149660	-0.372370	
3.245973	-3.471730	-1.564478	
1.112611	-0.384944	-1.406011	
5.209961	-0.031923	7.095496	
5.508550	2.366311	2.865150	
2.709104	-1.781602	1.047118	
4.309519	1.254688	-2.336200	
8.024082	3.323131	0.739482	
5.580328	-5.391200	-0.715317	
6.066198	0.029169	-9.775749	
4.321317	-1.228771	1.867710	
2.287236	-1.241468	2.681038	
6.152385	1.486821	-0.484364	
6.181632	2.667818	2.187009	
3.296200	2.010252	5.268156	
3.031610	1.155249	-0.792387	
3.537257	4.830389	0.044955	
3.359707	-0.836043	-2.892245	
3.613065	-0.781253	-1.493282	
4.625511	1.880573	-0.626429	
5.584055	-2.724766	-4.866828	
3.677160	6.100087	-5.515339	
5.250374	-0.031674	-2.243134	
2.301919	-1.175053	2.618253	
2.414003	-1.223867	3.450514	
3.030567	2.700933	1.054674	
4.716754	-0.297327	-2.853077	
5.827088	1.348791	0.392433	
2.206137	2.731674	-0.634995	
-0.390736	0.856911	-3.217330	
3.395146	5.951772	-2.323639	
3.813840	0.429867	-0.488218	
3.006458	1.274209	0.308631	
2.086639	0.003338	-3.232452	
3.172643	3.679486	1.175811	
3.505247	0.205237	-3.951434	
3.750686	2.362925	2.547267	
0.792524	-0.368023	-2.844136	
2.800454	-3.383055	-4.713230	
4.032965	-3.301087	-2.015049	
-0.053786	-1.789637	2.468882	
5.926636	-0.727949	-2.729330	
3.523153	0.057119	-1.867774	
2.099602	0.279123	-6.316179	
2.343967	-6.387210	2.237852	
3.023013	0.906486	-6.091463	
3.294710	0.486730	-5.318290	
1.569481	3.578907	-2.289441	
4.118406	-0.579048	2.196562	
3.806543	0.921596	-0.164791	
4.450368	0.253858	-1.580434	
3.997753	-1.635368	-4.881138	
6.133651	-2.034370	1.597385	
4.808803	-2.829530	-3.094013	
5.611800	0.473006	-1.968008	
3.999543	-0.755658	-2.370512	
3.179214	3.116961	0.150190	
2.466839	-0.368553	-0.372647	
4.893112	1.500293	-0.674037	
4.665570	-4.247834	3.060983	
5.365169	7.640784	3.703406	
6.043965	-1.100738	-0.659061	
4.997288	-7.246740	-0.820909	
2.463404	-1.703716	3.166491	
2.045608	-1.126155	-0.289014	
3.615538	0.500472	-2.035706	
2.250442	-2.228604	2.823225	
1.556496	2.654415	-2.596579	
6.699639	3.932000	-0.697235	
2.587612	-0.805254	1.847626	
2.636893	3.618118	3.832550	
2.131480	-7.101567	4.478978	
2.685846	1.561671	-4.418550	
6.050341	2.214956	6.173030	
5.647108	-2.970933	-3.842065	
1.447800	-2.470626	-4.697002	
2.617504	-3.070163	-0.846994	
4.410691	-2.365972	-3.438453	
4.743880	1.473744	-3.754190	
5.249475	4.230107	-0.756631	
3.465020	-3.062270	-4.142088	
5.464067	0.009630	-0.152509	
3.585264	4.908600	-1.469709	
2.663181	-1.596203	2.146405	
6.378764	1.661306	-1.820229	
4.174287	-0.672928	3.756536	
7.914413	2.831255	3.315306	
6.758652	-3.088133	5.099691	
6.532372	3.041357	1.494332	
3.823156	-1.823470	5.693236	
0.372358	-5.773936	1.591877	
2.113216	-4.237482	3.150728	
5.653229	-1.374919	-1.531509	
6.500939	-2.860730	-2.835376	
2.832763	-2.341958	-1.122463	
1.564197	-1.213178	-4.116769	
6.438476	3.526914	-0.334127	
4.064060	3.770276	0.224433	
3.470755	2.318305	-2.430589	
5.969259	0.114789	1.523150	
1.817139	-1.558586	-2.386657	
3.786352	-0.874930	-5.948565	
1.317454	1.232185	1.733592	
3.279058	-5.332493	-1.050262	
4.218452	-3.075591	3.817665	
3.753097	2.992757	-1.016951	
4.367845	2.372661	4.784966	
1.530963	-2.201024	-4.667093	
3.796300	3.294628	5.069176	
4.494181	-3.083766	-0.493665	
4.019846	-1.729165	4.465685	
5.457400	-1.518655	1.905180	
6.946439	2.438991	-2.128286	
4.115696	-4.336398	5.029457	
4.884337	2.135370	-0.299877	
3.275704	1.218584	3.820000	
3.979629	-1.329664	2.861940	
2.022915	0.363329	-1.574126	
5.671371	-6.131523	-2.145283	
5.990261	1.866297	-3.548557	
5.339514	-3.846621	2.666606	
5.055923	-1.287923	-2.620685	
6.640291	-1.687840	2.058063	
5.102931	3.178841	0.408267	
0.874570	-0.792455	-0.906035	
0.481592	-1.985007	-1.159776	
6.984763	0.276245	-4.812815	
3.961454	0.469028	0.947520	
2.169278	1.500910	1.941299	
4.687917	-3.145324	-2.339009	
4.566667	1.760312	-1.862008	
2.278012	-2.842062	2.784031	
6.716505	2.859774	-0.899600	
7.138152	-0.730995	-4.549632	
0.803587	6.565822	0.697835	
4.037986	1.509119	-2.967413	
5.609329	-0.937182	-3.995154	
3.406299	-6.520525	2.207363	
7.883900	-3.381994	-2.929796	
5.017797	-3.486099	-0.564394	
3.217718	-0.386677	-3.301083	
5.698834	-2.293869	-4.054479	
1.545031	-0.357551	2.566949	
4.826024	3.938900	-0.638457	
5.950063	0.965142	-2.779539	
6.226657	2.672460	0.092203	
5.926114	-2.977803	-8.378056	
7.983519	-0.744857	4.611824	
6.589310	1.332951	-1.972187	
-0.165386	-0.840048	0.035917	
5.143549	-0.292004	6.583030	
4.922747	0.571997	3.372739	
1.718572	3.226445	0.931756	
3.487154	-3.179881	-0.637642	
6.027973	0.024561	-6.196579	
1.396729	0.760796	0.582865	
3.033389	-3.618113	-3.528213	
4.469581	1.854073	3.368969	
3.500469	-3.026763	-1.831063	
8.591581	-2.229251	-3.819322	
5.572419	-1.168283	-2.481328	
7.150166	3.974509	-1.515824	
2.766783	-3.352355	-2.599372	
5.191804	1.643363	1.166825	
7.537310	2.228031	1.719696	
3.095060	-4.102119	-2.148847	
4.859576	-2.851387	-0.270100	
3.345452	-1.128674	-1.274641	
3.424351	1.279362	-1.293556	
6.962973	0.029039	1.281166	
2.603406	0.308646	1.107394	
3.528442	-0.402058	5.415606	
-0.315518	6.464130	0.672153	
2.958606	3.941764	0.044312	
4.371033	1.092616	-1.052760	
4.849522	2.574133	-0.672381	
8.036621	3.078755	2.594000	
3.854229	2.051006	1.850483	
3.165281	-5.606049	-4.383919	
1.890184	1.539278	3.373432	
3.909294	-3.625261	-2.838339	
3.148208	4.383959	-2.387853	
4.980951	-1.112641	-1.038914	
4.958761	2.836366	1.205015	
6.442624	-1.403224	3.517743	
6.062285	5.294863	5.759703	
2.840230	0.417004	-3.192483	
-0.173968	2.358991	1.484660	
5.576431	-0.701266	-0.104671	
0.482517	1.743458	3.742116	
0.669702	0.074164	0.172625	
2.142703	0.047679	0.690684	
2.030667	0.391480	-3.431573	
8.273334	-1.643382	-2.629155	
5.276130	-4.384486	-4.401874	
0.564475	-3.929347	4.060231	
2.453558	4.515998	-4.844929	
0.646323	5.866005	3.145451	
5.080376	3.425767	1.811078	
5.036195	-2.918938	-1.431659	
5.819296	-4.278461	1.797168	
3.723850	0.038393	-0.457436	
4.734485	3.423617	4.244321	
3.931024	-0.887731	-3.717056	
5.209347	3.287906	-0.243837	
4.510957	2.118513	4.450066	
4.975585	2.350567	3.806847	
3.306188	-1.714238	-3.331066	
5.725249	-0.479414	2.984903	
8.074286	1.733890	-6.104690	
2.027869	-5.239071	-1.130930	
1.671310	1.563729	-0.070648	
7.691031	-1.740727	-1.932340	
4.031331	5.213234	1.280013	
2.662812	5.239383	0.358640	
5.532161	-2.235189	0.719731	
7.054172	0.762560	-3.325891	
-0.303374	3.261527	-6.249223	
4.764249	3.169544	-1.483104	
4.976153	-3.227573	2.437777	
4.950008	1.226943	-2.929998	
1.630569	1.354854	-1.502282	
1.406499	2.967817	5.839306	
0.277691	3.931770	-0.602263	
7.578523	-4.769494	-0.786566	
4.945630	3.415763	1.124138	
6.503278	0.040178	-2.444628	
3.485529	-0.146729	1.263186	
4.828988	3.184492	2.678633	
5.183561	-2.473746	4.769544	
2.318040	3.936700	0.885087	
7.853227	1.647605	0.484581	
4.040798	2.444955	0.369738	
2.641109	0.364532	3.621061	
0.700679	-0.199263	3.100959	
5.049861	-2.746862	2.105554	
2.593796	0.376470	-2.955365	
4.918315	1.548730	-0.321730	
1.425163	5.308423	-2.092936	
1.620415	-2.309624	1.997159	
4.470986	-4.286759	1.495263	
2.468976	-3.035400	-2.602733	
6.878679	1.162039	2.855130	
5.312518	2.647803	4.556131	
-0.517571	3.363689	-3.103056	
1.623951	2.709472	-0.434359	
5.486229	-3.415257	1.408830	
5.195851	4.971231	2.329420	
1.556072	-0.551077	1.125020	
2.680377	-0.758269	-4.280027	
1.286467	0.279993	0.901797	
4.763742	1.911618	3.607117	
4.306761	-1.885493	-3.886005	
5.802836	1.309106	-7.830472	
2.858239	1.019362	5.429886	
6.804071	-3.251291	3.078336	
4.983308	-6.197375	-0.414497	
0.959439	5.177632	0.698703	
-0.916193	1.160204	5.808498	
5.528105	2.116055	0.903345	
2.829022	-2.695601	-6.143995	
4.241246	3.064120	3.346318	
4.838435	-3.443728	3.425856	
4.301799	-1.092023	0.418950	
7.222235	0.041741	-1.180817	
2.700051	4.272541	-3.997941	
0.002839	-0.378999	-0.260373	
5.848117	-0.518319	-1.035886	
7.020904	-3.975622	0.323146	
4.552243	4.590450	-1.673039	
6.026601	-1.607813	-7.108147	
5.495910	0.608254	3.061204	
2.130648	2.183534	-0.306084	
7.715403	3.398558	1.772905	
9.317693	2.190200	2.509347	
2.808410	-1.642909	3.648229	
3.420228	2.887042	2.547355	
5.135035	1.255292	2.703375	
3.974023	-2.064984	-0.880523	
2.510100	0.505062	-1.154647	
5.319568	0.536938	-0.247969	
2.963311	-5.731481	-1.122484	
6.174385	0.319870	-2.689842	
5.688998	-1.448677	-1.973151	
5.090005	-3.836810	1.031583	
5.165495	-2.923149	-3.980036	
3.911000	0.347775	-3.307441	
2.281788	-2.359855	-4.785077	
2.829192	4.822415	-2.084380	
6.062156	-2.444407	-3.758851	
5.839454	0.363636	-1.418959	
3.146881	-0.419177	1.723544	
3.826608	-1.152552	4.246824	
5.152548	-0.671438	-3.359008	
6.379431	4.609615	-0.215069	
3.121456	-1.972934	1.748190	
4.396153	-0.084029	5.551686	
1.914916	-3.680558	1.144985	
3.726946	0.050090	-4.677080	
2.400441	-2.988146	-0.748418	
5.211878	-4.930095	-2.796926	
5.777904	3.824465	-1.459136	
5.473155	-0.946777	-0.908654	
4.884825	1.841167	-3.537328	
1.157413	-1.763443	-2.385446	
6.379067	2.848242	-2.042793	
2.992728	-2.270877	1.734736	
5.257330	0.622012	5.770354	
5.532106	-5.263273	-5.699857	
5.549303	4.105693	-0.078739	
6.378849	-2.161655	1.383645	
6.196813	1.709038	-1.317641	
6.073623	8.181700	-0.146679	
2.210204	2.712918	-2.302307	
6.026503	2.710685	5.028487	
2.213215	1.721249	-0.128913	
4.462732	-0.093080	-0.289589	
0.404934	-3.365640	-2.785327	
3.288892	-1.326198	0.030650	
5.290979	1.956627	-1.678155	
5.984179	-1.098623	-9.847425	
2.088188	-0.777634	2.561044	
4.993809	-1.562759	-3.960174	
6.520046	-3.880035	0.894373	
7.317894	7.531270	1.449349	
2.534762	1.160538	-0.495635	
4.411300	3.633815	-1.969280	
6.874687	-4.181634	-0.547704	
6.376890	0.539307	-4.213089	
7.362945	-1.123169	-1.583049	
3.760491	3.441446	5.238565	
-1.276010	-1.574332	2.506850	
8.005537	5.948290	-5.562523	
6.501866	3.148918	1.718705	
1.925122	1.682553	-1.891970	
6.820430	1.558078	-1.586914	
5.813720	1.870599	-7.168889	
3.320061	-0.606617	-4.002429	
1.317093	0.471138	-2.628456	
3.313404	-0.787250	-3.068187	
-0.263004	2.207766	4.051632	
1.122104	5.998096	-0.073325	
6.314575	-2.452341	-1.346448	
3.215088	4.710015	1.176251	
5.055120	3.202189	1.121644	
5.027069	-2.664519	1.069134	
4.883575	-1.256961	-1.417629	
2.383937	-1.034590	0.103412	
1.597081	-1.715086	2.443371	
1.740953	-0.053586	-2.755691	
3.443637	-1.120427	-1.721525	
4.550536	-1.242581	2.730540	
8.209313	-2.783171	-1.985909	
2.736920	2.496496	0.833429	
3.718147	0.782046	1.775566	
2.283851	-0.944509	0.529522	
3.362231	2.020309	2.418239	
9.260895	0.090196	0.052446	
1.698515	8.359679	-0.850533	
3.056504	-4.815773	-1.258543	
3.759017	-2.357935	-1.340177	
1.467964	7.658478	1.529593	
0.974029	-5.248531	-5.613054	
3.343645	-1.126073	-0.514265	
4.048876	-4.778381	0.221814	
7.826129	-5.417967	-2.398320	
5.347762	-5.570449	-1.606759	
3.947037	-3.821353	-2.357039	
1.234246	-3.700940	1.547612	
3.757468	4.933444	1.356106	
5.290216	-2.763136	-5.345151	
1.545818	1.289192	-1.545141	
3.328833	0.672319	-0.649354	
3.683988	-1.208457	-0.574124	
5.009718	2.614711	-4.766466	
2.348166	0.617180	-6.239024	
7.424803	-0.964957	-0.614237	
5.685847	2.539534	4.107139	
5.477691	0.940745	-0.048297	
4.958323	2.002189	-2.577142	
7.866537	-0.226925	-2.048861	
3.774123	0.281910	2.162635	
2.433426	-7.261094	4.425707	
5.251715	-3.424077	-1.769936	
2.460888	-4.239946	3.320558	
3.749522	-6.733424	1.094763	
4.872086	-2.273173	-2.962529	
6.738997	-1.320134	2.273479	
2.436453	2.002890	2.932702	
1.337740	-0.713883	-0.748523	
5.298633	-0.392151	2.733279	
2.533932	-1.583711	1.310269	
5.818040	0.759647	1.299018	
6.488825	-5.348849	-3.182162	
1.944908	-4.393451	-3.673055	
4.482123	-4.426140	3.019523	
6.172567	-2.356922	0.476475	
3.048019	-1.662301	-1.184684	
1.120643	0.783564	3.316342	
5.871662	-3.279019	2.095842	
6.053782	-3.694908	-1.670299	
1.702618	4.203896	-1.134082	
2.621905	4.689969	1.489613	
6.536048	-2.076956	-0.222715	
3.711011	3.110300	-2.315458	
5.263397	0.652670	-3.563127	
3.434728	3.084194	-1.260424	
1.142111	3.671856	-2.445126	
6.646289	-3.647348	-5.037455	
3.780753	0.026839	-1.184040	
2.846143	-0.832613	-0.494339	
3.671970	-1.827143	1.018838	
7.546625	-6.759753	-1.420580	
